1643872134.6832883,node3,a44f494a5284af7d9b5cf89e517c97414ed15e8fbca25d7770e8bd2e55be60ca,0.00023508071899414062,89
1643872134.8511019,node3,9b9e7aa51e872ae7f786b381137fab24fce1f415796f60971d42529f47fdc09e,0.000377655029296875,89
1643872134.8666213,node3,d7c8b93c0cc57cff2bb142e7e31015441c91de21b1304ad507b65c1921bd5a48,0.00032067298889160156,89
1643872135.2730558,node3,6b7847ca1aa7fc32a4a8aa70e0131505c197c5c92eb6cd495aff9c450e18fc45,0.0004069805145263672,89
1643872135.4539433,node3,49608643944c4e231efd59814a63533497909f5210a8ddf0a8f9ce94b34790ce,0.0003712177276611328,89
1643872135.6167223,node3,b68467e66e004a770bd80776f6dd71533f9caa5c5907480c26eb8b45ea609fb4,0.0003981590270996094,89
1643872135.8108966,node3,f6c97501ac02f8333e69c768ae712fc2bcc4cf59605de8ebf5d80e50ae673a34,0.0003743171691894531,89
1643872135.8897557,node3,258653c83e5fffc92b7ff5ddfef2c43d462f00099959cc5b33b1306ea46a7b72,0.00036406517028808594,89
1643872136.056532,node3,2b834c273c38ff95349f7f4c8d90707f82344ffe4e64c3ac133273fd00eb6c9b,0.0003273487091064453,88
1643872136.196596,node3,3bc2359aa1fe12a935bd0dafaaf8cd9e3f2e6c3e3a4da2241b8e5278d8af276a,0.0004227161407470703,88
1643872136.4395523,node3,5f2d13930bcbcc4f19be377e3b02150a759c82ea06239d00df7908fa7cc9ca3e,0.0003826618194580078,89
1643872136.5028167,node3,4053df207ee30b166b53fb4619b8405c6366544f355a6592d446a63127be7cd7,0.0003380775451660156,89
1643872136.5281758,node3,8f3fc4622f599a4aafd1c3dc27b523c33cf0c365961393d7223a2e316b9114e7,0.0002732276916503906,89
1643872136.5803745,node3,f537c30f758a63f42997285d4ceda1e6f0b959d63bbe075ca5d221487d2f6457,0.00031685829162597656,89
1643872136.7110488,node3,efc81be76f5ca80232d1ddf4efecc73cea55097b3cf5ea9e89131f7d5b5b1be6,0.00040078163146972656,89
1643872136.8985279,node3,e06ec151646322da18ad312ab94917956f83b21249f40304e7577621d6e953c7,0.0003376007080078125,89
1643872137.0897305,node3,4e35e58ed5feee1633f311c39902085f8373972791df2a97e26e27851531c136,0.000335693359375,89
1643872137.1013172,node3,0bcf7692fdcd28f99e2db030c028450ba7b4607df766d3710b3e6d77ea7ff7bd,0.0003254413604736328,89
1643872137.158521,node3,9ca6158cc93ca9db1edb9175b2a7b0178218aaaa98ca6b342ebb04c908f8ce93,0.00037741661071777344,88
1643872137.268344,node3,d5bc74be3290e0663e56809b3c17316d711df0b383e33dd60ca49a8f05623eda,0.0003533363342285156,88
1643872137.41632,node3,5d6e5959bc449eae194cbb32eabb3fffb2c0fcfe2e70a621b1478e7d53cd30a1,0.0002853870391845703,87
1643872138.1226096,node3,cc6460786b2bda96c7c2f09b96d2829b17c8180fdb26a2aaae0ac2288e846c2b,0.0003604888916015625,89
1643872138.339323,node3,7ccccd1169d29716fa3858776645ed7561cb0d9be97e1aff812cffdfa2cf7b1a,0.0003516674041748047,88
1643872138.4495652,node3,e7038206c11e8934ef54dedc2d62950ea74325068c39709771924b94fb4c4fbd,0.0003719329833984375,89
1643872138.9499435,node3,2a2ef401506b9c53f44254fa5aa2b3c8260a26bf5341df141adbce85ad68c10c,0.0003387928009033203,89
1643872139.082739,node3,d87f0ddb1c665c2a771b1c2abebdd94e9605292511a1ebbec077ab4d0812f021,0.0003104209899902344,88
1643872139.1242816,node3,c8510538bd799eaae49400f6286b7bc980df80f0ccf8078b0c91228f8df52722,0.0003190040588378906,89
1643872139.723896,node3,738b7d62b509d7dc047af018221130407ed6de381456872d202a2a2310f106bd,0.0003476142883300781,88
1643872140.1577861,node3,0df6c507701ff384cc1648c6906a8b673ad7906f3f092c68f877b7625bc797e4,0.00033164024353027344,89
1643872140.50445,node3,b1ef3d18168c60e3317b511b415d9c42a2a8cd56316ca176915643ab8e05a5bb,0.0003952980041503906,87
1643872140.539731,node3,c0e2a35ddf6510258c8e9dcdd08488f93377091eaced0fc2438327eb4b78f692,0.0003275871276855469,88
1643872140.7073333,node3,c2329d5188c75dcabb1893facc6171c9fbe6ddb7ac3a390a993f08cdbda43026,0.0003497600555419922,89
1643872140.8799648,node3,a4fa805a37f1acda9abcceaf647f44785afd15eef155b18e48c0f4c43b112287,0.0003077983856201172,89
1643872141.344009,node3,27f489e57352f4e1a38a0f6279ef89c16ab2e40bd11224d50da6cee573a6ff5c,0.0003104209899902344,88
1643872141.5245297,node3,33dcf45798c8ab507c21431647c29af99398084fc0254ecc94aa0bb820abf7c2,0.00028395652770996094,89
1643872141.5453777,node3,af82150af73bc7116d6f48f41422d41c7e9cfa7f767e90e916deeeb20b50c684,0.00033092498779296875,89
1643872141.5953753,node3,4f13c051bfbaead34da108d45cd21ccd9d32809fa0cee991c9ffb0c193f70176,0.0003452301025390625,89
1643872141.705501,node3,1a368423e8282cf096340d92796486b60377e363ff3f19a9d336e68d9cd5e375,0.0003008842468261719,88
1643872141.9491456,node3,436d16fe253ca8bf21271f5ba562f129092ec2523d8764962df2a5de927dea86,0.0002827644348144531,89
1643872142.4769187,node3,e246a0c649181c326a37f0744e79d230e2091411a820379de4cee3015bd66c7b,0.00038504600524902344,89
1643872142.49911,node3,7533d84814becf538bbbfd816b5543248be466ab2f5c1f6835af946ef925e31e,0.00030040740966796875,87
1643872142.5335855,node3,13df1f698c890c274a091be69e8146ed2cbf11df52c12937d9875afbff1ae504,0.0003364086151123047,89
1643872143.1382923,node3,bff49b4bd7e349da63b4bdde292bf38b60d637e49782fd4c5bb6ca7cd1921da7,0.0004241466522216797,89
1643872143.1750019,node3,dbcb448d10b097975a7cad18524bdc59f8cfd2edbf359fe8cbfd5cb6ee88d0e4,0.0003719329833984375,89
1643872143.3268244,node3,5dda338e1b8b2313996111611d281a7a890ac77b7c67ec3151a5572e2c74eb3e,0.000385284423828125,89
1643872143.9733267,node3,43b22fe000d673c8f32e930938ab82a5956ba53a41f415d350dc914f6f34328d,0.000377655029296875,89
1643872144.159872,node3,61c714b691459aac0afb5d272bac08103d98b1e649904c429fc6e04279e8feb1,0.00029540061950683594,88
1643872145.0369215,node3,c1b0e7a1d79bb9949e7210725f41637452343ed39826ac1334d6f095ca6a2bce,0.00032138824462890625,89
1643872145.0620413,node3,0631d44504476f7fe9f4ed6155016313feb29e9af3e991721e63f52d10e5fe56,0.0002849102020263672,89
1643872145.267062,node3,c9774232e66e2dfbf19442ff9092336314b5383e0655938d87c9de59cc1baee8,0.0003142356872558594,88
1643872145.3148258,node3,54a25ea1abf98c9422fb9c95cda049a98948af232aa4d81b94f19198ef075415,0.0002980232238769531,89
1643872145.6175098,node3,19649ee4959358bd479d858289a18b3052eb0f703751d03a23decf0d3ab3fdde,0.0003437995910644531,89
1643872145.703455,node3,472d3975176bb48c742ca41e88b524a15707a9d2b07b7f69383809a355f425cc,0.00031685829162597656,88
1643872145.799664,node3,f08a8e39c379bfc095661a27e4882e517f1d38bdcf361f0a7c210131bf2933f3,0.00034499168395996094,88
1643872145.8076231,node3,28468a72429d14422ddfd672a86a94cd5eb13fe85400ca9e50119ae6b004a348,0.00034332275390625,89
1643872145.9270802,node3,13184d0ee1cc92ed2a8118aabf972ce83d638b2cd7e36a599258e20ba0bd9004,0.0003147125244140625,89
1643872145.9976475,node3,e8882b4e180a541cb2f209b85233ff906a623922d616fc157c9e14a2b5fc8ac9,0.00035262107849121094,89
